unique_id,d_pool_id,d_pool_name,d_model_id,d_model_name,table_name,column_name,USED_NOT_USED,UNIQUE_SOURCE_ID,UNIQUE_TARGET_ID,SOURCE_ID,SOURCE_NAME,SOURCE_ATTRIBUTE,SOURCE_NODE_TYPE,SOURCE_TYPE,SOURCE_PQL,SOURCE_STUDIO_ASSET_ID,SOURCE_STUDIO_ASSET_TYPE,TARGET_ID,TARGET_NAME,TARGET_ATTRIBUTE,TARGET_NODE_TYPE,TARGET_STUDIO_ASSET_ID,TARGET_STUDIO_ASSET_TYPE,DATA_SOURCE_ID,KNOWLEDGE_MODEL_KEY,KNOWLEDGE_MODEL_ID,DATA_MODEL_ID,DATA_MODEL_NAME,DATA_POOL_ID,DATA_POOL_NAME,NODE_TYPE_COMBINED
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.category,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,category,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.category,575272bd-cfd6-4849-8bab-078506b77b00.4c7fc0d1-4560-414d-8c50-e18715324655,mapping_nodes.category,mapping_nodes,category,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,4c7fc0d1-4560-414d-8c50-e18715324655,Network View - Data Model View,,VIEW,4c7fc0d1-4560-414d-8c50-e18715324655,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.category,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,category,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.category,dd496349-6fe5-47d9-b3d6-2e17906a8513.8f37cdfe-fabb-4cad-a687-ab2be5a541fc,mapping_nodes.category,mapping_nodes,category,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,Execution Logs Network View,,VIEW,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.category,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,category,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.category,dd496349-6fe5-47d9-b3d6-2e17906a8513.24eb3636-156f-4f69-86f2-774244b9bc12,mapping_nodes.category,mapping_nodes,category,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,24eb3636-156f-4f69-86f2-774244b9bc12,Network View - Data Model View,,VIEW,24eb3636-156f-4f69-86f2-774244b9bc12,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.category,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,category,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.category,dd496349-6fe5-47d9-b3d6-2e17906a8513.90429cde-6e34-4d58-9b43-35e074549327,mapping_nodes.category,mapping_nodes,category,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,90429cde-6e34-4d58-9b43-35e074549327,Network View,,VIEW,90429cde-6e34-4d58-9b43-35e074549327,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_model_name,575272bd-cfd6-4849-8bab-078506b77b00.2d69eeb6-692e-459b-bf76-a24d18db49e3,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,2d69eeb6-692e-459b-bf76-a24d18db49e3,Execution Logs Network View,,VIEW,2d69eeb6-692e-459b-bf76-a24d18db49e3,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_model_name,575272bd-cfd6-4849-8bab-078506b77b00.494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,Network View Copy,,VIEW,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_model_name,575272bd-cfd6-4849-8bab-078506b77b00.453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,Network View,,VIEW,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_model_name,575272bd-cfd6-4849-8bab-078506b77b00.4c7fc0d1-4560-414d-8c50-e18715324655,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,4c7fc0d1-4560-414d-8c50-e18715324655,Network View - Data Model View,,VIEW,4c7fc0d1-4560-414d-8c50-e18715324655,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_model_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.8f37cdfe-fabb-4cad-a687-ab2be5a541fc,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,Execution Logs Network View,,VIEW,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_model_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.24eb3636-156f-4f69-86f2-774244b9bc12,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,24eb3636-156f-4f69-86f2-774244b9bc12,Network View - Data Model View,,VIEW,24eb3636-156f-4f69-86f2-774244b9bc12,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_model_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_model_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_model_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.90429cde-6e34-4d58-9b43-35e074549327,mapping_nodes.data_model_name,mapping_nodes,data_model_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,90429cde-6e34-4d58-9b43-35e074549327,Network View,,VIEW,90429cde-6e34-4d58-9b43-35e074549327,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_id,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_id,575272bd-cfd6-4849-8bab-078506b77b00.494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,mapping_nodes.data_pool_id,mapping_nodes,data_pool_id,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,Network View Copy,,VIEW,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_id,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_id,575272bd-cfd6-4849-8bab-078506b77b00.453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,mapping_nodes.data_pool_id,mapping_nodes,data_pool_id,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,Network View,,VIEW,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_id,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_id,575272bd-cfd6-4849-8bab-078506b77b00.4c7fc0d1-4560-414d-8c50-e18715324655,mapping_nodes.data_pool_id,mapping_nodes,data_pool_id,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,4c7fc0d1-4560-414d-8c50-e18715324655,Network View - Data Model View,,VIEW,4c7fc0d1-4560-414d-8c50-e18715324655,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_id,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_id,dd496349-6fe5-47d9-b3d6-2e17906a8513.24eb3636-156f-4f69-86f2-774244b9bc12,mapping_nodes.data_pool_id,mapping_nodes,data_pool_id,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,24eb3636-156f-4f69-86f2-774244b9bc12,Network View - Data Model View,,VIEW,24eb3636-156f-4f69-86f2-774244b9bc12,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_id,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_id,dd496349-6fe5-47d9-b3d6-2e17906a8513.90429cde-6e34-4d58-9b43-35e074549327,mapping_nodes.data_pool_id,mapping_nodes,data_pool_id,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,90429cde-6e34-4d58-9b43-35e074549327,Network View,,VIEW,90429cde-6e34-4d58-9b43-35e074549327,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_name,575272bd-cfd6-4849-8bab-078506b77b00.2d69eeb6-692e-459b-bf76-a24d18db49e3,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,2d69eeb6-692e-459b-bf76-a24d18db49e3,Execution Logs Network View,,VIEW,2d69eeb6-692e-459b-bf76-a24d18db49e3,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_name,575272bd-cfd6-4849-8bab-078506b77b00.494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,Network View Copy,,VIEW,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_name,575272bd-cfd6-4849-8bab-078506b77b00.453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,Network View,,VIEW,453d3f21-9be1-4e83-8ed8-30f1f1c9a34a,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_pool_name,575272bd-cfd6-4849-8bab-078506b77b00.4c7fc0d1-4560-414d-8c50-e18715324655,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,4c7fc0d1-4560-414d-8c50-e18715324655,Network View - Data Model View,,VIEW,4c7fc0d1-4560-414d-8c50-e18715324655,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.8f37cdfe-fabb-4cad-a687-ab2be5a541fc,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,Execution Logs Network View,,VIEW,8f37cdfe-fabb-4cad-a687-ab2be5a541fc,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.24eb3636-156f-4f69-86f2-774244b9bc12,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,24eb3636-156f-4f69-86f2-774244b9bc12,Network View - Data Model View,,VIEW,24eb3636-156f-4f69-86f2-774244b9bc12,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_pool_name,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_pool_name,USED,6fb03d9f-d533-4eb9-bcd3-3560729240f5.mapping_nodes.data_pool_name,dd496349-6fe5-47d9-b3d6-2e17906a8513.90429cde-6e34-4d58-9b43-35e074549327,mapping_nodes.data_pool_name,mapping_nodes,data_pool_name,ATTRIBUTES,UNKNOWN,,6fb03d9f-d533-4eb9-bcd3-3560729240f5,KNOWLEDGE_MODEL,90429cde-6e34-4d58-9b43-35e074549327,Network View,,VIEW,90429cde-6e34-4d58-9b43-35e074549327,VIEW,,km-data-lineage,6fb03d9f-d533-4eb9-bcd3-3560729240f5,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_schema_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_schema_id,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_schema_id,575272bd-cfd6-4849-8bab-078506b77b00.2d69eeb6-692e-459b-bf76-a24d18db49e3,mapping_nodes.data_schema_id,mapping_nodes,data_schema_id,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,2d69eeb6-692e-459b-bf76-a24d18db49e3,Execution Logs Network View,,VIEW,2d69eeb6-692e-459b-bf76-a24d18db49e3,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
904789ed-fa95-4ee4-81fa-b1cb1a8987e2.mapping_nodes.data_schema_id,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,mapping_nodes,data_schema_id,USED,4d63f4e9-1e92-454e-a128-f161f43f18d6.mapping_nodes.data_schema_id,575272bd-cfd6-4849-8bab-078506b77b00.494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,mapping_nodes.data_schema_id,mapping_nodes,data_schema_id,ATTRIBUTES,UNKNOWN,,4d63f4e9-1e92-454e-a128-f161f43f18d6,KNOWLEDGE_MODEL,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,Network View Copy,,VIEW,494d67da-51fc-4efa-8c98-aa4fb0b6c3c9,VIEW,,km-data-lineage,4d63f4e9-1e92-454e-a128-f161f43f18d6,904789ed-fa95-4ee4-81fa-b1cb1a8987e2,Data Lineage Monitoring - Latest,831db6ab-da5e-4d57-9967-c97f4320d2d6,Monitoring Pool,ATTRIBUTES-UNKNOWN
